order_id,product_id,add_to_cart_order,reordered
813867,36011,2,0
2369785,19691,4,1
335686,15604,12,1
972402,11512,5,0
2117557,21137,10,1
1240415,30881,5,1
3303121,25138,20,1
1487799,46676,4,0
386112,31040,19,0
2170697,12456,10,1
1699391,10121,3,1
2982545,11005,1,1
2378693,27737,11,1
2152391,28052,2,1
773120,11408,13,1
3306391,46842,15,1
2165302,39877,9,0
2700547,43182,7,1
2378809,37065,12,1
3258367,8590,9,1
1588758,8277,4,1
128491,5450,3,1
1593889,32691,13,0
151176,37053,20,1
3204694,21333,10,0
2313352,34786,23,1
20998,15604,4,1
2389947,25404,5,1
1628706,1712,7,1
1719279,19508,9,0
1934401,30450,1,1
1460525,13176,14,1
1603795,9913,13,0
2731009,33682,2,1
2660473,1618,8,1
1866392,4461,6,0
1487411,4724,3,0
1794116,42781,5,0
2306960,45,7,1
773987,8390,19,0
2140725,26096,15,1
2903429,40268,7,0
676504,47008,6,1
1528687,28985,1,1
681077,21938,7,0
1745615,6137,3,1
2170454,5373,30,1
2996807,32689,4,1
2260565,39928,5,1
643340,10602,6,1
3217353,31964,4,1
2371443,9493,19,0
1369004,24830,4,0
1470028,22089,5,1
1086460,10106,3,1
852665,20114,9,1
3277933,40554,12,0
2494861,48747,3,1
2936741,11399,12,1
1182761,35784,3,1
2416390,4086,12,0
1802737,42611,10,1
2627975,329,1,1
1097314,22849,13,1
2941886,40825,9,1
1561123,21709,18,1
3337234,26298,4,1
2383070,13554,7,0
3004457,38293,3,0
2646397,20255,13,1
472297,33055,12,1
772677,10248,4,1
3208290,43352,2,0
1937870,30936,22,1
893474,45446,7,1
790557,4392,20,0
3057502,19437,14,0
519925,2326,7,0
2856585,1103,2,0
2893618,2979,1,0
3349858,19231,55,0
354455,21927,4,1
1595740,47610,15,1
1854275,9438,33,0
2816764,46676,1,1
2053036,4091,13,0
2273725,42265,11,0
3173599,34050,5,0
1652143,5876,3,1
243092,24221,4,0
1335033,1547,22,0
276110,23487,3,0
543570,6173,7,1
832810,40063,7,1
1483188,46667,7,1
377847,36216,7,1
2140253,26221,8,0
3098893,18963,3,0
1801978,30463,9,0
3143303,27356,10,0
838746,25843,11,0
1113917,22035,4,1
2523300,22825,14,1
1070788,4605,10,1
1365863,17949,10,1
201819,21553,4,0
2974281,13176,1,1
255539,12614,12,1
187411,41777,1,1
112153,36186,2,1
2350353,28465,9,1
921231,26939,12,0
424223,45763,3,1
3219429,4799,13,1
1536035,32134,11,1
2011327,47402,4,1
1901452,10957,3,1
1076754,24024,2,1
1338806,38028,5,1
365253,40078,13,0
909277,35870,14,0
1996743,38827,4,1
1056836,11003,12,0
2018407,34190,5,1
398540,28289,9,1
641978,46913,1,1
1141691,49683,8,1
3023559,30489,15,1
2259969,44580,7,1
2086087,33731,13,1
3124491,38224,27,1
897050,26348,3,1
44746,22124,2,1
3349575,5212,2,1
211271,8936,5,0
667769,44632,7,1
2596575,2469,17,0
2668270,21497,3,1
920701,329,2,1
522726,21376,6,0
1936957,46906,6,1
2719000,21174,3,0
923300,24852,1,1
317856,13708,9,0
3361946,47792,6,1
1594910,39199,42,0
1827580,45007,13,1
1036137,13829,32,1
3352206,5450,9,0
2081084,39094,9,1
2528672,40627,15,0
2422554,37508,5,0
2891467,29553,4,0
1083354,31208,5,0
1622841,43392,25,0
1694417,5315,14,0
1019500,35951,9,1
1658411,29623,12,0
2844749,6680,6,0
308913,28216,15,0
152362,30366,23,0
2488638,8277,5,0
682603,42265,6,1
3360597,10038,10,1
378279,46979,2,0
1072427,37940,6,0
116044,44632,7,0
36651,5785,1,0
204833,5047,3,1
3345824,19057,4,1
369291,36264,18,0
1589916,43530,29,0
1240337,24034,2,1
1115078,27241,5,1
166091,9076,7,1
1006025,47626,4,0
1404683,13943,3,1
1930817,49683,6,0
2565829,48004,3,1
1259530,25886,21,1
1830064,39394,9,0
605159,34283,24,0
1006467,32433,15,1
1586067,5506,21,0
717021,14168,3,0
2190664,13176,3,0
3140633,9092,6,0
162335,4942,20,0
3174425,5782,3,1
2784952,10673,11,0
1165776,23805,2,1
1380945,16797,2,1
3417203,6238,5,1
1545329,9515,16,0
2175945,41874,22,1
2278636,8889,1,0
212956,13388,2,1
2991131,23291,2,0
44786,26842,5,0
2216250,4562,3,0
2400640,4920,1,0
214614,9755,2,1
603482,46309,1,1
844305,5876,1,0
858246,14212,21,1
457670,27392,3,1
2020986,26848,13,0
485546,38456,20,1
2675973,48070,18,1
812758,714,1,1
2913578,16797,6,1
1523927,29309,28,0
54710,22935,18,1
931703,5876,3,1
58929,12606,4,1
3028820,12333,1,0
2605413,14486,10,1
1427255,24852,3,1
2084244,14814,2,1
1887226,28976,12,1
905995,19125,10,0
3015330,36865,2,0
1438352,14992,5,1
1927847,24852,1,1
117772,14414,1,1
1572760,49131,13,1
663083,23046,1,1
2818850,19370,16,1
2342390,3952,4,1
2071093,28849,4,1
50067,10804,8,0
2617945,17906,7,0
657415,5684,6,1
239506,48110,2,0
2548504,20114,10,1
55307,46979,11,0
1485990,5460,10,0
2747408,21137,3,1
981317,5420,4,1
847960,27966,1,1
2822881,47329,1,0
2289143,11520,5,1
3412419,48524,4,1
814847,17835,7,0
1604968,2593,9,1
3289673,1804,21,1
820082,34058,4,1
2110466,27086,2,1
92586,38558,6,0
1002847,20955,4,0
1065107,19660,1,1
3357225,28745,3,1
1978839,8277,4,0
384493,29214,24,0
286121,27086,15,1
2570313,30027,2,1
3225999,36178,5,1
3172809,38684,9,0
487024,48140,12,1
2354606,19348,10,1
2873947,6860,14,0
1140905,34584,14,0
2140494,8277,6,1
692470,43933,7,0
2961099,3599,21,1
1384668,24964,3,1
1612495,130,2,0
674480,31066,20,1
858175,23029,10,1
2267668,14233,3,1
377680,16995,25,0
930433,1194,14,1
223583,20734,5,0
774006,8953,4,0
2888125,3663,12,1
3414243,37766,16,0
3315615,22802,1,0
293764,49139,15,0
696911,22959,6,1
2204261,32429,13,0
1017468,41714,2,1
1143722,26131,12,1
851883,21903,11,1
2757792,16628,4,1
633968,18926,5,1
251728,12572,6,1
3372119,10221,1,0
2390774,42265,9,1
1025295,46981,3,1
1188550,22849,30,1
865452,21709,7,1
1434353,13166,2,1
2069244,21903,2,1
1801512,18370,10,1
2467422,26940,18,1
2503985,47766,11,1
1164506,39877,8,0
2965996,22935,3,1
1039128,12885,9,1
2927096,25615,6,0
810488,23909,2,1
2490680,13815,19,0
3316942,25890,10,1
1476787,31970,7,1
1086087,49478,5,0
2118178,21614,2,1
2111610,41319,2,0
2519592,47626,7,1
2036745,33387,13,1
2563460,46239,24,1
1120326,17461,17,1
2722412,24231,15,0
618367,41242,7,0
2743405,14947,21,0
2278274,44580,1,1
2040573,21137,1,1
1473444,12872,16,1
2246469,14104,16,0
1920879,48057,8,0
2594725,2078,3,1
1080659,15386,14,0
2118626,13740,15,1
2384167,47966,3,1
1866457,3584,10,1
1417778,4957,13,1
742857,21295,22,0
552448,25804,8,1
1812472,25588,6,1
1743812,39877,4,1
2148399,7837,5,1
2306164,32353,1,0
355220,7021,7,1
2278694,21405,6,1
486249,33716,14,0
915945,22218,6,0
3106582,48395,2,0
482700,32360,13,0
1445309,19678,4,1
3252855,33132,32,0
1129517,48679,5,1
873075,27156,4,0
2016410,46667,13,1
479080,6680,3,1
684089,44359,7,0
287713,10991,21,0
542719,41565,11,0
3242898,42625,2,1
2795650,13944,3,0
2437817,7185,4,1
625812,18523,10,0
3223499,27695,5,0
1328350,23516,21,0
610869,9076,7,0
2970897,21461,8,0
2694477,33000,7,0
2294138,42829,5,0
2353008,39928,8,0
605480,14493,9,0
2051952,33787,3,1
1396574,20693,6,0
1769774,17454,14,0
2519215,47209,5,0
1788610,48823,10,1
213655,15995,7,1
3061373,28745,1,1
1080035,34974,6,0
1433431,27104,1,0
70778,29302,13,0
2462190,16679,4,1
3269818,41787,2,0
810071,40706,4,0
2286042,42719,7,1
3109553,8193,14,0
3052273,35198,16,0
1060353,15923,1,0
1532064,8518,4,1
2447466,36046,15,1
780282,39993,3,0
1949393,40706,4,0
2665385,19513,25,0
2663266,5550,6,1
320078,18610,3,1
3379816,21938,15,0
638889,40709,14,0
2290557,37464,9,0
2757577,17858,8,1
1761108,37646,12,0
2023733,7021,11,0
3100937,4920,12,1
583924,16564,12,0
1999291,25640,14,0
2376695,19835,3,1
3020522,32645,2,0
406801,5671,13,1
2268868,35749,20,1
108646,7963,3,1
2455659,31134,39,0
2856223,28849,10,1
264811,9339,3,1
1729810,17568,1,0
1552999,8021,1,0
1500603,31444,13,0
1611706,19155,4,0
1805,16757,10,0
827663,26096,14,0
1512529,41950,18,0
1687283,47965,6,0
3037967,24184,4,1
16196,6873,15,0
2853524,18441,30,0
1745244,19125,12,0
2208344,47626,2,1
603711,31640,3,1
2350568,14127,1,0
2783921,16290,11,1
3012628,33081,2,0
3273316,24964,8,1
410664,24852,1,1
3347678,22900,7,1
667542,34362,7,1
1125592,47630,11,0
2188158,10749,3,0
1951192,21137,6,1
3041836,35221,7,1
1072515,41787,32,0
1995389,27156,2,1
2618444,41544,10,0
3187810,28745,8,1
1928582,28204,8,0
2332321,45066,1,0
899812,47631,11,0
1142609,33198,10,0
852612,12544,5,1
2050422,47280,1,1
2436896,34287,27,0
60582,13176,1,1
738960,15662,19,1
2450440,12341,5,1
802456,28366,21,1
1690638,29447,14,0
1567535,5313,4,1
1353353,40884,25,0
830310,45066,23,0
2502622,28934,16,0
2263116,5077,8,1
2205533,12254,10,0
1834309,20776,1,0
3128917,41844,10,0
2911777,10246,11,1
2827209,41950,3,1
2558393,46979,22,1
1411574,5782,5,0
1971562,24726,8,0
2553328,28862,5,1
2347694,26283,19,1
2043041,39912,7,0
2586462,40723,11,1
2514288,22751,3,1
1921313,16797,5,1
2989283,21288,11,1
1077679,8277,8,1
1181671,37718,19,1
2024379,7350,7,1
2519688,48679,9,1
3357353,42736,27,0
2236914,36316,6,1
1413244,13385,17,1
3084806,30391,1,1
2816530,17794,4,1
737829,28199,7,0
1815468,38984,3,1
2051317,21230,2,1
759985,8620,8,0
1710623,35851,6,1
2848493,34565,36,1
1861213,12863,6,0
2460201,25640,17,1
3120497,19660,1,1
1397301,15959,6,0
2956818,49683,18,0
380019,37705,23,0
2213277,12700,25,1
3013968,32864,5,0
2488974,27521,6,1
306461,38164,12,1
2760667,12492,18,0
3395528,30774,15,1
757213,16349,2,1
1780254,27020,7,0
1840998,46667,1,1
209447,16797,1,0
1091023,48720,7,1
2458485,43377,11,1
3038667,46346,31,0
517342,46812,8,1
1513749,4605,4,1
2271848,42026,27,0
2562983,35163,2,1
3044961,47209,3,1
1419510,40424,20,1
2257408,17224,11,1
3238600,19057,11,1
1751126,26209,9,1
1127222,39464,5,1
328117,43720,2,1
2932578,3040,11,0
46038,37766,6,1
1655343,16965,14,1
2180790,36485,21,0
2525645,12899,21,1
334423,44514,18,1
1911973,34126,4,0
531276,37766,6,1
1383926,3957,10,0
1829134,27344,14,1
2097284,32566,7,1
1995599,23288,2,1
1457305,47626,1,0
2643686,34358,4,1
315317,8153,4,1
2987677,32734,7,1
2774262,45200,15,1
1642367,39180,2,0
730971,29487,1,1
464833,47574,13,0
370613,46347,3,1
1988082,8859,6,1
2487573,24852,11,1
2432199,13292,5,1
1376799,26209,4,1
2013243,7676,1,1
444987,47766,2,1
2732748,39877,17,1
2669097,37999,9,1
2740481,34244,6,0
991565,46347,3,0
1024250,23815,24,0
3409268,31766,19,1
3163155,32655,10,1
2045665,31720,10,0
1399386,45061,4,0
645781,8518,18,0
1682588,23544,10,0
1214062,40706,7,1
1033568,9203,21,1
850207,48679,9,0
1683674,5386,9,0
1861783,16185,7,1
1072631,30391,7,1
2900282,39545,11,1
3219788,2886,11,1
2906983,23253,15,0
145177,41757,19,0
1642365,8174,10,1
732619,3896,2,1
1778903,24024,26,1
2259844,4461,2,1
742491,34234,12,1
2306623,17008,4,1
260326,3957,8,1
3228211,38928,1,1
886363,29898,6,0
2776106,17616,5,1
914499,48348,1,1
170479,20392,1,1
2972865,41238,9,0
2229684,8230,15,1
1736494,21019,30,0
1997734,6177,16,0
1901823,21267,7,0
846710,24288,1,1
3169225,46811,12,0
2109377,24097,20,1
2371930,32655,6,1
1595618,32095,4,1
3321513,9270,7,0
2468578,26209,1,1
1247237,23029,6,1
653266,45190,15,0
2272062,15349,3,1
1068868,7781,5,1
376230,28214,6,0
527570,31683,3,1
2499235,8087,6,1
846495,29118,3,1
2337511,2670,13,1
636395,44359,10,1
1341693,29229,12,0
3370762,11123,2,1
3316973,663,14,0
486177,45535,10,1
181622,2661,9,1
3033500,1540,23,0
1052993,48806,5,1
2457337,10644,1,0
66849,10166,8,0
1394491,48365,40,0
1320695,42352,9,0
1027250,23734,14,1
714666,31717,26,0
2235632,7631,5,1
1427476,1700,4,0
3081923,8021,13,0
2693085,14992,21,0
1250722,39928,11,0
2413667,14582,1,0
1364547,47626,9,0
2693876,20723,14,1
1655119,21847,3,0
2210340,8664,11,1
2766393,30696,9,0
694699,38164,17,1
2160042,27196,25,0
3021389,14852,1,0
3344658,19057,3,1
975788,20842,4,0
2673651,1883,5,0
2817112,49476,1,0
1868234,30949,19,0
1992455,6615,7,1
1863319,2210,21,1
168745,39450,2,0
3014646,27548,6,0
321345,28199,6,1
1057057,8859,1,1
1095834,16349,16,1
2018175,21125,18,0
1723935,48812,1,0
838894,48043,5,1
1725826,4605,9,1
1070520,28031,16,0
1303697,24561,10,1
2004321,7175,10,1
1262141,19057,11,1
554161,45535,16,0
403959,24338,3,1
331177,24363,16,1
1724390,19647,19,0
1120923,11520,4,1
208134,2748,5,1
2966785,11143,2,1
549541,37625,4,0
829762,37724,3,1
482267,34126,8,1
490754,27845,7,1
2555643,9554,1,0
650792,29574,7,1
2587635,24852,1,0
1397862,32115,9,0
1732608,13460,5,0
247247,24852,6,1
719930,33000,9,0
2186525,36695,2,1
878039,16548,12,0
1500796,25330,6,1
2797643,1542,11,0
427825,49139,25,1
1046616,13176,6,1
1714398,34197,3,0
364772,27966,4,1
762662,9076,1,0
1938111,20767,7,1
250583,11193,45,1
850749,42585,7,0
2796044,4210,2,1
968819,39812,1,1
2342478,19653,9,1
2581330,432,2,1
968023,36085,2,1
279759,14379,4,1
2567750,36316,6,0
3106961,13225,2,1
2664597,13909,26,0
3275329,24390,2,1
1360785,16953,20,0
2271897,33884,4,0
1684361,37029,3,1
2628969,44632,1,1
3357486,26282,7,1
1049116,21436,9,0
2740576,47766,3,1
2367894,7746,3,0
755335,49083,1,1
973052,34126,3,1
892936,11777,12,0
1205213,2707,11,1
1764776,29594,8,0
2613002,42736,14,0
594618,29864,1,1
3155361,19691,6,1
3255022,40691,6,1
865592,7806,7,1
381281,46505,23,0
2094234,24852,3,0
2077174,26283,20,1
3068139,35727,5,1
1564698,20345,24,0
1629795,47626,12,1
1789517,14481,1,1
2896451,44359,5,1
494429,13176,2,1
1921958,11827,5,0
1227879,14852,7,0
2943390,3666,8,0
2920820,37250,2,0
2216788,5322,1,0
2153544,8903,6,1
1885775,38159,34,1
176900,10831,9,1
1071187,48679,3,0
488947,10108,20,1
2777797,8478,1,1
108667,8136,2,1
146106,21641,3,0
2424080,26410,4,1
772079,32433,13,1
1735038,8174,22,1
1289932,49235,3,1
1270519,4565,33,0
2796608,21616,7,0
1068729,15286,5,1
1726008,7610,9,0
2260935,46900,12,0
818435,18908,5,1
2461816,41650,14,0
957558,11520,4,1
1827725,29373,1,0
1134300,31288,14,1
2586478,46061,4,1
2298751,28002,19,1
1965376,329,3,0
861167,516,13,1
2351287,6873,5,0
1839068,40396,4,1
3140934,32828,2,1
444353,28092,4,0
3375174,39844,1,0
740640,36591,9,0
1950890,36011,17,1
2395341,5077,25,0
2520650,48154,8,0
2177305,27156,21,1
1376151,38275,15,0
1171704,35221,5,1
2561623,40199,5,0
2217100,27344,5,1
773632,23734,20,1
1707143,27104,7,0
1261734,13249,6,1
47781,9337,1,1
3267529,29221,9,0
165155,17902,14,1
1468079,26364,1,1
2074594,43568,5,1
3179443,24852,3,1
2721698,21903,12,1
1121235,46906,23,0
944154,21938,6,1
2836323,38720,3,1
833290,41844,2,1
2171398,26209,7,1
2488164,40342,4,1
1672541,22849,23,0
2760761,4210,3,1
1497917,44152,14,0
557456,39275,6,0
129920,43967,4,1
2506756,38293,9,1
2090207,24852,4,1
372181,26940,8,1
46932,4288,11,0
981589,7628,2,1
3278987,43512,14,0
1285446,12845,6,0
3203704,41950,12,1
294232,30635,1,1
56014,44359,14,1
1086996,23044,16,1
2377884,26241,7,1
2280223,34034,15,0
85141,5818,14,0
463109,34969,10,1
3240362,35168,20,1
2611748,37687,2,1
2756506,33198,14,1
2117700,35914,3,1
456588,24964,12,1
378041,31717,12,1
647837,32655,6,1
861615,30480,4,1
752519,16234,1,1
482836,24561,5,0
2786413,6422,5,0
3312511,4939,14,1
645570,13834,1,1
3100018,30233,13,1
2612353,48857,3,1
2905497,27690,4,0
526271,43643,14,1
2205078,27415,7,0
443014,14161,7,1
2877312,18370,12,0
1026299,41860,26,1
2146077,17720,19,1
2773188,23020,2,1
979526,41553,30,0
1973792,47831,13,0
2233843,33731,8,1
1589625,21485,19,1
1165817,9660,8,1
770736,35108,7,0
3272658,21292,27,0
1292004,38957,8,1
761886,28571,9,1
1983032,26800,4,1
259580,43252,1,1
777802,48220,8,0
1698766,34980,10,0
1364260,39928,4,1
2783498,40706,2,1
2851407,27325,1,1
1740992,30106,3,1
2231336,8859,12,1
1313357,46041,1,0
3116161,26475,7,1
1328857,18090,25,1
967784,35467,1,0
1482526,25418,10,0
1836521,30742,11,0
2974268,25340,7,0
2726112,20842,7,1
1134937,28199,7,0
2202448,46969,7,1
2993310,7963,12,0
178582,15290,7,1
1166234,19086,2,0
1977265,47272,22,1
3171528,13176,1,1
2794452,37646,2,1
2419078,49355,4,1
779967,47766,6,0
2820481,9387,2,1
2796784,27683,3,1
2163125,47144,4,1
2915503,19547,1,1
2698841,5785,4,1
2898688,28928,2,1
614351,33671,3,1
2292963,12228,17,0
1242955,554,7,1
546026,17634,6,1
2478639,23082,1,1
132555,9426,12,1
2748381,12341,11,1
2327887,27845,2,0
846113,20259,22,1
2606394,11143,19,1
2346812,11891,6,0
260188,40377,8,1
1776169,8460,17,0
695652,33195,10,0
104910,35140,10,1
2288394,2713,8,0
2254232,43986,7,0
93854,32948,1,0
292430,47734,7,0
2953923,30795,18,0
128039,4605,3,0
2884496,9839,13,1
1448862,18418,2,0
780793,5120,2,1
2418927,33984,1,0
1132152,25000,31,1
312256,27336,10,0
1744915,4713,9,0
871637,7021,9,0
2703897,32734,13,1
265008,31506,2,1
937134,1999,7,0
3369501,7398,13,0
2496259,35221,8,1
2662599,32433,19,1
1176123,40712,7,0
1844144,43819,8,1
1741754,35458,4,1
3313390,22087,4,0
2672997,3618,7,0
289244,28204,1,1
2414731,47204,7,1
3289696,5746,25,0
2626407,296,3,0
37015,20973,3,0
2134408,43772,12,1
103555,21293,5,1
1654596,22963,6,1
3245760,44625,17,1
2772749,23554,7,1
1986159,35939,5,0
137132,47141,24,0
261809,24964,11,1
3282769,34824,7,1
2821220,7644,3,0
614742,13032,2,0
710683,10561,11,0
2676112,39475,18,0
2260181,19019,1,0
1702533,6291,15,0
2826636,14726,13,1
922736,1086,12,1
448520,45535,31,1
2038865,7644,5,1
1587622,4193,9,0
1144617,10312,13,0
3122080,18370,8,1
3117167,49235,9,1
149619,45309,8,0
1591705,21249,11,0
2651854,47141,2,1
2028220,9534,7,0
396620,11826,9,1
1981564,15088,5,1
253417,21077,2,0
712401,20383,18,1
154133,39055,1,1
1787970,47388,18,0
1329592,5479,7,1
2567188,35406,1,1
2462719,35213,6,0
2739750,48733,1,1
1539296,25093,2,1
770117,14573,5,1
3154723,24654,5,0
88291,26032,2,0
2439610,17600,3,1
1142873,25567,6,1
88700,28204,6,0
2647565,43352,7,1
3130515,24852,2,0
3417129,24852,2,0
2227875,47766,1,1
3258628,35249,5,0
775171,196,2,1
2086556,8912,5,0
496859,34668,4,1
1063217,13806,5,1
667355,18362,7,1
1796474,18531,12,0
1521397,3020,5,0
1222360,19130,5,0
605665,18670,7,1
339030,38400,6,0
2376847,24184,5,0
2083702,13819,10,0
2532393,21526,3,1
54195,15414,3,0
1998026,5258,5,1
1477062,9462,2,0
2989346,17878,9,0
1795860,27966,7,1
1527646,4030,1,0
2776251,12254,11,0
1978214,47209,8,1
905941,14898,11,0
1557786,49383,11,1
286118,23029,14,0
2187003,20995,14,0
1903995,24841,6,1
2256656,34430,5,0
433641,29196,8,1
1883121,25295,14,1
2484142,38111,11,0
2119726,43933,8,0
2000738,23909,12,1
1779301,26131,10,0
1317620,5132,6,0
2604278,9076,7,0
2278892,40233,12,1
1710881,10644,4,0
760777,24964,10,1
742248,46808,19,0
1390393,36865,11,0
257211,38028,8,1
2118266,27683,3,1
77980,13176,21,1
600733,41950,8,0
2403590,44278,9,1
568394,40261,11,0
2781089,18891,11,1
521221,5479,1,1
2079821,43295,2,1
372599,40706,1,1
3325443,5646,11,1
1915826,19514,2,0
1216831,45210,17,1
3141268,33527,4,0
118068,15290,11,1
586472,34243,4,1
2008714,19182,7,0
3240566,9007,4,0
2839806,42768,25,0
3242106,39619,4,0
2319415,38067,2,1
1320530,7916,4,1
102440,46979,6,0
1470061,24830,4,1
1533887,3444,5,0
1239106,18288,8,1
1937957,48685,18,1
1069727,24390,10,1
1803896,11777,4,1
1170184,30290,20,1
32329,33541,6,0
259844,27845,10,0
3125033,40706,6,1
1901567,20574,3,1
2285599,26209,7,0
1826832,39527,16,0
3269259,24964,8,1
3109525,6287,23,0
1867235,12797,5,1
802256,3464,4,1
1116462,47759,1,1
1809956,27104,14,1
3023105,28849,2,1
434427,6174,18,0
2079851,10851,1,1
2811169,22935,2,1
2477142,45849,1,0
3254729,19660,2,1
1405581,27845,1,1
2332194,39477,9,0
2653118,13629,18,0
878270,33846,1,0
2264814,19348,8,1
3236505,21267,2,1
2345625,9387,4,0
1022726,44560,20,1
1623846,37646,16,1
2748961,44359,12,1
1762508,24964,4,0
614477,6510,1,1
368786,671,15,0
1636943,2040,7,0
975443,17021,2,0
2038722,5876,3,0
3277373,5876,3,1
1584789,21709,2,1
765769,44683,5,0
3385663,48309,10,0
1804344,3048,8,0
447723,24010,15,1
95632,38456,31,1
1698108,4029,1,1
2474325,46107,17,0
926524,17634,28,0
1634757,14852,11,1
289406,19535,6,1
3231365,9641,25,0
233081,38729,4,0
1782340,18918,6,1
204669,16495,1,1
683779,38777,12,1
1846931,47626,20,1
3012448,19821,11,0
2052853,25146,1,0
3034788,14852,4,1
1800199,28593,5,0
1014064,21906,6,0
2543961,19711,16,0
2611264,5031,6,1
3371687,42625,11,0
2614163,49235,8,0
2737940,45007,5,1
156370,16020,1,1
2816335,9321,23,1
1436700,40732,10,1
2662473,24852,1,1
3346772,2974,1,1
548552,33021,5,1
3286935,14399,13,0
1484369,17949,10,1
981949,24964,17,1
549668,16113,10,0
1676869,19370,9,0
2734170,22935,3,1
2577071,14419,1,1
3049975,7175,3,0
2771961,4667,7,0
1555951,20580,10,0
558958,35420,11,0
2001960,48395,29,1
822354,31040,2,0
3263339,40878,5,1
1231320,12020,4,0
310451,38693,2,1
2985803,13176,4,1
2980381,210,2,0
2785835,23234,14,0
1527358,45,17,1
2922990,30233,13,1
631703,44683,3,1
2854546,25133,5,1
2571387,47766,7,1
2151537,32655,4,1
1616867,32743,10,0
765150,27243,3,0
3333255,37637,17,0
2663771,21543,5,1
622498,36550,9,1
3329378,1063,8,0
1610307,41787,4,1
3012453,10243,3,0
2474181,10545,1,1
3143440,4605,16,1
46932,26751,9,0
2925303,31727,7,1
773113,7992,4,0
1170857,22142,6,1
1895006,13027,3,0
3256607,41665,18,1
1554961,7533,7,1
3020432,6680,5,0
3097947,16696,1,1
1422318,8479,31,1
3120229,32700,32,1
3143485,1087,10,1
3252613,13838,8,1
1786112,35951,9,1
3042351,47912,11,1
2431475,36036,14,1
1774050,9839,1,1
2711241,33364,13,0
3007427,39041,9,0
1087462,26940,10,1
689339,27336,8,0
3265627,17149,10,1
2217591,37192,15,1
575518,27355,7,0
2358748,31513,4,1
1459187,22025,8,1
2600433,26118,11,0
1204417,16241,22,0
1360721,46979,11,1
1415977,33120,29,0
2584220,24852,1,1
2567988,19678,5,0
200991,18479,5,0
2501826,28521,28,0
3150071,14867,10,1
513982,31506,3,1
1226730,28851,10,1
838394,2822,17,0
2026995,36425,3,0
1520959,45840,6,1
2285213,17828,2,1
3287214,48745,1,1
1101678,35547,8,0
1250673,11123,18,0
223084,27336,2,0
1050722,35364,7,1
543513,12480,14,0
2310797,27845,2,1
2765918,21447,7,1
2506288,13252,3,1
388764,10527,1,0
3036927,26384,3,1
696948,21137,6,1
80821,7806,9,1
12255,20536,21,1
1203182,5063,4,1
2037161,47601,14,1
3361042,13176,13,1
1997957,19660,1,1
198197,20700,2,0
1692397,13176,5,1
846467,42265,42,1
2311674,4799,27,1
1625340,41658,4,0
3236851,38777,5,1
1547087,13660,16,1
1644437,31526,15,0
1946346,8193,6,0
813757,44632,15,0
2092789,15712,2,1
242797,26088,1,0
1565024,46129,4,0
3125016,46720,18,1
1438902,43961,13,1
3377910,23579,6,1
2038239,21176,6,0
1195542,45106,8,1
2467161,10106,15,0
2347014,40545,18,1
701340,16797,1,1
2394360,40706,3,0
1261170,4942,2,1
1449209,16560,15,1
2723085,4114,3,0
2784104,11992,7,1
2006884,24954,3,0
378062,19706,6,0
1556184,21513,8,0
1709438,4562,12,1
1487347,18027,7,0
2730925,12341,4,1
754197,21313,4,1
1645268,6873,4,1
1090908,33791,11,1
2731517,39275,6,1
3364164,8174,10,0
2680701,47937,4,1
2295411,15923,9,1
917283,3243,2,1
1488714,38889,1,1
3407874,2953,1,1
3071390,36085,13,1
1090278,28999,1,1
255429,34551,2,1
2714821,2677,16,0
3043708,9327,3,0
2546659,18625,1,1
1283954,43192,11,1
309586,1463,3,1
870344,33056,8,1
1119081,25890,1,1
789853,16452,7,0
2660003,34146,4,1
2860234,19057,10,1
2700337,28842,24,0
1478185,39099,2,1
1227293,9337,8,0
1867370,8912,8,1
2439383,39561,20,0
2167701,38439,7,1
276013,204,19,1
715969,34358,6,1
1693568,12341,3,0
1489161,6387,10,0
2307409,43223,12,0
3178488,36036,3,1
2902326,25362,3,1
889707,18564,3,0
2031719,29112,3,1
3351602,31635,5,0
3297219,7559,6,1
1536832,5652,19,1
2500226,15425,1,1
627474,42828,8,1
2887245,10895,31,1
1190337,28849,4,1
137120,47848,6,0
3285487,24489,1,0
2527723,15438,6,0
3382914,26165,17,1
336659,21009,18,0
154354,40002,15,1
1749713,27475,12,1
2452197,27521,19,1
1781718,19677,8,1
2579420,6948,1,1
1761862,30489,12,1
2111970,20119,5,1
789761,29418,8,0
2032198,3957,4,1
3168599,42731,1,1
498485,43459,1,0
1599010,3330,13,1
503361,42959,15,0
3403064,14872,2,0
1292488,13629,2,1
1879381,19068,24,1
1830223,24964,6,0
1073861,40194,25,0
2167548,25146,3,1
1033558,24852,7,0
263398,2391,5,1
771558,6343,31,0
2394320,2716,6,1
1296332,23579,1,1
1450054,19057,24,0
1936079,29848,13,0
13446,19732,5,0
805051,24214,27,0
1818125,30340,23,0
1873653,47209,2,1
2810891,45866,23,1
74498,47601,46,0
2587356,20955,1,1
2441206,25588,5,1
2302747,28204,20,1
1124088,17948,16,0
516331,41149,2,0
37274,49519,4,1
2143893,18987,10,0
2854459,48047,9,0
2142155,41329,5,1
1528266,25199,6,1
1195031,47766,7,1
2167701,49111,10,1
2824077,29473,2,0
3335063,45767,21,0
1653618,11383,14,0
286069,30553,7,0
1762852,16589,7,1
1276936,48702,10,1
